,ymd,hour,data_source,sum(total_bytes)
44352,2018-01-06,23,bioconda,2740724
44353,2017-12-21,4,bioconda,1822199
44354,2019-03-07,2,pyviz,331267
44355,2017-07-14,21,anaconda,321516679399
44356,2018-09-05,7,anaconda,793238867293
44357,2019-08-16,19,pyviz,402025
44358,2018-08-13,7,bioconda,7110683
44359,2017-09-01,21,bioconda,4353817
44360,2019-04-22,20,conda-forge,276392124553
44361,2017-09-27,1,anaconda,286470788415
44362,2018-06-08,6,anaconda,469881401548
44363,2019-08-08,17,pyviz,319344
44364,2019-05-23,0,bioconda,34388594968
44365,2018-06-10,2,bioconda,4687707
44366,2017-06-18,0,bioconda,696314
44367,2019-05-02,22,conda-forge,430444047240
44368,2019-03-10,0,conda-forge,136019932487
44369,2018-03-16,9,pyviz,32103
44370,2019-01-07,18,pyviz,156942
44371,2019-08-20,1,pyviz,372716
44372,2017-02-22,0,anaconda,212661907696
44373,2017-10-12,10,conda-forge,92463231
44374,2018-11-09,19,pyviz,343159
44375,2018-02-19,12,bioconda,5421536
44376,2018-02-19,23,anaconda,557149860919
44377,2018-02-23,21,conda-forge,221675578
44378,2018-03-07,15,conda-forge,273239228
44379,2019-02-10,6,bioconda,1039310
44380,2019-03-10,20,conda-forge,109886768400
44381,2018-09-14,3,pyviz,169077
44382,2018-07-14,14,bioconda,1833740
44383,2019-04-08,1,conda-forge,87695348562
44384,2018-11-24,10,bioconda,5131666
44385,2019-06-27,17,conda-forge,330790726395
44386,2018-10-05,5,bioconda,6602842
44387,2018-09-07,0,bioconda,7880466
44388,2019-07-15,20,conda-forge,338438806310
44389,2019-02-23,21,bioconda,3259592
44390,2018-11-06,22,anaconda,960962080145
44391,2017-10-07,3,conda-forge,23533373
44392,2016-12-24,10,anaconda,39139718210
44393,2018-07-04,3,anaconda,605137535989
44394,2019-06-19,1,pyviz,180443
44395,2018-01-05,7,conda-forge,49636862
44396,2017-11-24,0,bioconda,1475127
44397,2019-08-14,10,conda-forge,283777519412
44398,2017-12-25,1,bioconda,819817
44399,2017-11-15,2,anaconda,487865142854
44400,2019-02-16,20,conda-forge,109977457934
44401,2018-02-06,10,conda-forge,162600646
44402,2018-02-15,11,pyviz,28566
44403,2018-04-28,19,anaconda,374022662836
44404,2018-05-16,15,anaconda,741505561125
44405,2016-11-18,19,anaconda,153795800972
44406,2017-03-28,9,anaconda,243600700179
44407,2019-07-14,7,anaconda,721554587239
44408,2018-03-04,17,anaconda,317335902193
44409,2018-10-04,4,conda-forge,300757889
44410,2018-07-17,4,bioconda,8388642
44411,2018-08-14,0,pyviz,36586
44412,2017-09-20,11,conda-forge,67831797
44413,2018-02-18,0,anaconda,220598562720
44414,2019-03-31,10,conda-forge,77264788046
44415,2017-10-23,22,conda-forge,119298117
44416,2017-04-27,0,conda-forge,48449887
44417,2017-06-27,3,anaconda,193001682670
44418,2018-06-05,15,conda-forge,285820299
44419,2018-11-24,10,anaconda,464592570492
44420,2019-08-13,0,anaconda,826017710442
44421,2017-10-21,13,conda-forge,64934547
44422,2017-04-05,7,anaconda,287152207199
44423,2017-05-29,17,anaconda,251283613375
44424,2019-03-15,8,bioconda,17694173
44425,2019-03-13,23,conda-forge,163185942810
44426,2019-05-15,22,bioconda,5462707173
44427,2017-11-05,7,anaconda,332707677437
44428,2018-09-16,0,conda-forge,150454505
44429,2019-04-21,1,pyviz,326527
44430,2017-08-20,6,bioconda,11791166
44431,2019-04-01,10,bioconda,14035935
44432,2018-02-06,5,bioconda,2371358
44433,2018-04-21,4,bioconda,6242017
44434,2018-05-19,11,conda-forge,94185789
44435,2019-05-09,7,anaconda,1519527029610
44436,2019-03-21,3,conda-forge,158037108398
44437,2018-05-08,15,bioconda,4080774
44438,2019-05-26,20,bioconda,2639239420
44439,2019-08-17,19,pyviz,41448
44440,2017-11-04,8,conda-forge,46818769
44441,2017-08-27,7,conda-forge,41570282
44442,2019-04-05,14,anaconda,1427248245741
44443,2018-05-09,16,anaconda,621446212220
44444,2017-12-09,17,bioconda,1787830
44445,2018-01-08,8,conda-forge,67995498
44446,2017-04-07,18,anaconda,285455073508
44447,2017-05-03,20,anaconda,258812855414
44448,2018-09-30,7,bioconda,3092560
44449,2017-09-14,12,conda-forge,72751880
44450,2019-01-06,21,bioconda,11201160
44451,2018-04-08,21,anaconda,81799397217
44452,2019-08-06,3,bioconda,9078709905
44453,2017-10-03,14,bioconda,4041719
44454,2019-03-06,12,anaconda,1561044297419
44455,2019-07-31,15,conda-forge,587753600595
44456,2017-06-15,4,anaconda,149879584226
44457,2017-12-11,2,anaconda,372896465768
44458,2018-08-12,10,pyviz,46128
44459,2017-07-08,7,anaconda,154575911607
44460,2019-07-11,16,bioconda,10014254792
44461,2018-12-27,0,conda-forge,132412297301
44462,2017-11-12,11,bioconda,1692091
44463,2018-05-11,14,anaconda,609294930820
44464,2018-08-24,11,anaconda,304468293915
44465,2017-05-29,13,conda-forge,46624110
44466,2018-05-24,0,pyviz,41031
44467,2017-11-28,8,bioconda,1481926
44468,2017-09-27,7,bioconda,2145270
44469,2019-07-16,15,bioconda,12624590109
44470,2018-07-10,5,bioconda,3665485
44471,2017-07-31,13,anaconda,320633125557
44472,2019-08-31,3,bioconda,8802703428
44473,2019-01-22,3,pyviz,64002
44474,2018-11-25,9,anaconda,534843260165
44475,2019-04-02,20,anaconda,1777768625258
44476,2018-09-04,14,conda-forge,339491647
44477,2018-10-05,0,pyviz,18388
44478,2018-01-12,14,bioconda,7407850
44479,2018-06-08,10,pyviz,9326
44480,2018-02-04,18,conda-forge,80241906
44481,2017-11-04,17,anaconda,198148216545
44482,2019-04-19,20,pyviz,64849
44483,2019-01-10,21,bioconda,16753329
44484,2018-07-17,0,anaconda,679782132289
44485,2017-11-08,15,anaconda,481742993347
44486,2018-01-04,16,anaconda,839332743091
44487,2017-05-03,11,anaconda,199301070102
44488,2019-04-07,8,pyviz,11528
44489,2017-04-04,18,anaconda,318292236618
44490,2019-07-17,11,pyviz,696309
44491,2019-02-27,2,pyviz,121638
44492,2017-05-27,20,anaconda,99963824950
44493,2017-02-27,7,anaconda,118110510262
44494,2018-05-15,1,pyviz,118048
44495,2019-02-15,13,bioconda,9802601
44496,2017-08-02,6,anaconda,223855216019
44497,2018-05-20,3,bioconda,7466565
44498,2018-08-15,4,anaconda,450577846715
44499,2019-08-04,18,bioconda,2241790302
44500,2017-08-10,1,conda-forge,39512519
44501,2017-07-15,8,bioconda,1426170
44502,2017-04-17,15,conda-forge,93332874
44503,2018-09-26,17,bioconda,6495584
44504,2018-05-20,5,anaconda,205351490972
44505,2018-01-10,6,anaconda,363093828005
44506,2017-05-18,11,bioconda,2874187
44507,2018-12-15,1,anaconda,632203733965
44508,2019-03-30,6,anaconda,1005307365431
44509,2018-04-25,7,anaconda,682200180077
44510,2017-07-11,16,bioconda,3148306
44511,2017-04-02,11,conda-forge,10993202
44512,2017-12-31,22,anaconda,658973951252
44513,2019-05-07,10,anaconda,1320635113687
44514,2019-04-09,11,anaconda,1526867975661
44515,2018-04-25,15,bioconda,12951346
44516,2018-12-29,3,bioconda,6256799
44517,2019-07-30,1,pyviz,301522
44518,2018-08-09,18,anaconda,1265072304671
44519,2019-03-11,0,pyviz,219467
44520,2018-07-21,12,bioconda,2532853
44521,2018-04-20,3,bioconda,1406598
44522,2019-02-05,17,bioconda,9970197
44523,2018-11-22,23,anaconda,483877051808
44524,2019-07-29,17,pyviz,835852
44525,2019-04-06,12,bioconda,1444466
44526,2018-09-24,4,anaconda,699683709019
44527,2019-02-04,23,anaconda,1115680707121
44528,2018-06-23,10,conda-forge,59977230
44529,2017-08-16,21,conda-forge,89487588
44530,2019-04-04,21,bioconda,14869767
44531,2019-08-25,9,bioconda,8964330670
44532,2018-10-20,2,pyviz,13965
44533,2017-08-31,7,anaconda,282616548029
44534,2017-04-06,4,anaconda,150253608470
44535,2017-04-22,0,anaconda,130629164399
44536,2018-02-07,20,bioconda,3976165
44537,2017-02-18,0,anaconda,271694168327
44538,2019-04-28,11,anaconda,1004974503314
44539,2019-06-19,2,conda-forge,189589842162
44540,2018-07-07,12,conda-forge,102670060
44541,2017-04-24,16,anaconda,275639623612
44542,2018-10-07,23,anaconda,193764450962
44543,2019-07-24,13,anaconda,1205439422769
44544,2018-10-08,13,pyviz,339332
44545,2019-05-20,17,pyviz,664118
44546,2018-01-24,12,anaconda,368756860314
44547,2017-03-30,18,conda-forge,84197643
44548,2019-02-06,21,bioconda,9126834
44549,2018-09-09,2,bioconda,2674364
44550,2017-06-13,14,bioconda,4826058
44551,2019-04-23,10,anaconda,1063264306591
44552,2018-10-13,5,pyviz,204966
44553,2018-11-14,15,conda-forge,348329883
44554,2019-09-01,12,bioconda,6750107029
44555,2017-08-26,15,conda-forge,69577537
44556,2016-11-30,15,anaconda,214631523453
44557,2018-03-25,8,anaconda,266563860690
44558,2019-07-07,21,anaconda,1012261084485
44559,2018-06-06,5,bioconda,3968283
44560,2017-06-02,11,anaconda,218511042020
44561,2018-08-01,13,pyviz,202314
44562,2018-05-28,15,bioconda,4735951
44563,2019-02-17,4,anaconda,786742793363
44564,2019-08-21,10,conda-forge,234339727053
44565,2016-10-30,13,anaconda,46018939057
44566,2018-09-06,14,anaconda,866106092286
44567,2019-05-31,18,pyviz,194567
44568,2017-04-10,19,anaconda,277324918851
44569,2018-08-10,8,conda-forge,211041783
44570,2017-12-23,20,anaconda,203673261592
44571,2018-06-18,6,bioconda,2263754
44572,2019-01-14,3,bioconda,9949194
44573,2017-07-31,11,bioconda,1804354
44574,2018-06-11,4,bioconda,1438654
44575,2018-02-24,20,anaconda,405534443165
44576,2017-05-20,19,conda-forge,22011729
44577,2018-04-05,2,bioconda,5847179
44578,2018-04-15,11,conda-forge,59593984
44579,2018-05-10,7,bioconda,5156399
44580,2018-12-15,2,bioconda,5767785
44581,2018-06-25,11,anaconda,535316948367
44582,2018-04-26,6,anaconda,484706050967
44583,2018-12-14,20,bioconda,12940842
44584,2017-04-10,5,bioconda,954913
44585,2017-08-24,13,conda-forge,126359269
44586,2017-07-29,1,bioconda,1422456
44587,2018-08-05,12,conda-forge,105055502
44588,2018-12-30,19,bioconda,6399359
44589,2018-06-15,11,conda-forge,133089350
44590,2018-09-03,5,bioconda,4252302
44591,2019-07-14,7,pyviz,30043
44592,2017-05-28,7,conda-forge,20075206
44593,2019-08-03,3,anaconda,931627521627
44594,2019-05-18,3,conda-forge,110247863663
44595,2019-04-06,22,pyviz,354734
44596,2017-08-19,18,bioconda,1999668
44597,2019-08-25,11,pyviz,89103
44598,2017-06-07,21,bioconda,4925907
44599,2019-07-03,5,bioconda,6177777498
44600,2018-04-18,6,conda-forge,111786332
44601,2018-07-31,11,pyviz,100522
44602,2019-03-05,17,pyviz,1059258
44603,2018-11-11,14,conda-forge,160334304
44604,2019-06-12,9,bioconda,12400225830
44605,2018-10-13,1,conda-forge,293149218
44606,2018-09-14,3,bioconda,4230684
44607,2017-07-06,18,anaconda,317131103795
44608,2019-08-24,14,bioconda,2274312782
44609,2019-03-19,9,anaconda,2545331369182
44610,2018-01-25,13,bioconda,3975742
44611,2019-06-11,5,conda-forge,190971071520
44612,2018-09-19,8,pyviz,71011
44613,2017-06-10,21,conda-forge,29976988
44614,2017-07-03,8,anaconda,266680666707
44615,2018-10-07,12,anaconda,160948419363
44616,2018-12-06,15,bioconda,14572730
44617,2018-06-18,6,conda-forge,160372546
44618,2018-04-03,15,bioconda,11625860
44619,2016-11-17,7,anaconda,79725466573
44620,2017-08-21,12,bioconda,4085924
44621,2018-09-27,3,anaconda,637147258396
44622,2018-03-11,9,anaconda,258613905236
44623,2018-12-10,10,conda-forge,242543859393
44624,2019-04-19,11,pyviz,240797
44625,2018-10-19,6,bioconda,4021762
44626,2019-02-24,2,bioconda,3442022
44627,2019-05-30,9,pyviz,497978
44628,2018-11-04,21,bioconda,1555749
44629,2017-07-24,10,anaconda,298971454158
44630,2017-03-08,0,anaconda,789098446826
44631,2019-08-27,11,pyviz,461380
44632,2018-03-16,21,pyviz,9136
44633,2019-01-29,14,conda-forge,280022744270
44634,2017-12-23,17,bioconda,1217223
44635,2018-12-20,18,anaconda,1212856317731
44636,2018-03-28,5,bioconda,1211111
44637,2017-02-26,5,anaconda,253895816536
44638,2019-07-20,23,conda-forge,121787058488
44639,2019-06-18,1,anaconda,1380757903618
44640,2019-03-12,10,pyviz,78487
44641,2017-12-08,12,conda-forge,90835099
44642,2017-05-23,6,conda-forge,36699710
44643,2017-05-31,4,bioconda,2973111
44644,2018-11-18,2,anaconda,397511302159
44645,2018-02-23,3,anaconda,276721503691
44646,2019-04-29,11,bioconda,8476987
44647,2019-05-11,5,bioconda,5852087755
44648,2018-11-06,16,conda-forge,457909248
44649,2018-05-31,1,bioconda,3186218
44650,2018-11-07,8,anaconda,925000751008
44651,2017-09-25,0,conda-forge,55185704
44652,2018-04-22,19,conda-forge,64688511
44653,2017-08-03,0,bioconda,1887647
44654,2019-04-30,5,conda-forge,138893791783
44655,2018-12-11,13,pyviz,306797
44656,2017-11-04,5,anaconda,206053115836
44657,2019-08-27,7,anaconda,1261995312163
44658,2019-06-20,2,conda-forge,263554744606
44659,2019-04-07,9,conda-forge,79367059922
44660,2019-02-09,13,conda-forge,101818721798
44661,2018-10-19,6,pyviz,147474
44662,2018-06-10,20,anaconda,350141661619
44663,2017-04-13,9,bioconda,7504187
44664,2018-04-24,15,bioconda,6896869
44665,2018-09-23,1,conda-forge,176766941
44666,2019-03-24,16,bioconda,5876502
44667,2017-12-16,17,anaconda,204663085567
44668,2018-07-05,4,bioconda,3573761
44669,2018-06-14,18,bioconda,5873735
44670,2019-04-04,20,pyviz,153389
44671,2016-12-12,5,anaconda,81997418306
44672,2017-04-21,8,bioconda,3387729
44673,2019-06-25,14,anaconda,1605441307318
44674,2017-12-17,15,conda-forge,54540073
44675,2017-08-12,15,anaconda,193133878521
44676,2017-09-01,23,anaconda,189300849423
44677,2019-08-01,13,pyviz,799417
44678,2018-05-19,14,conda-forge,91356241
44679,2018-07-08,10,bioconda,2279494
44680,2018-06-07,23,bioconda,6007744
44681,2019-05-22,8,pyviz,491126
44682,2017-01-17,12,anaconda,165573474425
44683,2017-08-11,3,bioconda,914501
44684,2017-11-18,6,bioconda,2374595
44685,2017-09-14,14,bioconda,8643765
44686,2017-10-10,13,bioconda,4794583
44687,2017-08-18,5,anaconda,251694050924
44688,2019-02-05,11,bioconda,18653573
44689,2019-02-24,3,conda-forge,98202358110
44690,2018-02-12,21,anaconda,620251092103
44691,2019-05-11,13,bioconda,7385997464
44692,2018-12-20,3,conda-forge,200433250551
44693,2018-02-14,5,bioconda,708948
44694,2017-05-20,22,anaconda,99658696249
44695,2017-09-08,1,anaconda,267092480714
44696,2018-12-14,3,anaconda,1015586290774
44697,2019-08-26,8,conda-forge,238947942902
44698,2018-12-26,11,anaconda,625433621836
44699,2018-10-09,5,conda-forge,292451714
44700,2016-12-26,22,anaconda,64672557395
44701,2017-03-14,4,anaconda,315152325523
44702,2019-02-04,19,pyviz,112614
44703,2018-12-20,5,anaconda,961146052202
44704,2018-07-14,23,anaconda,307468224235
44705,2018-11-30,2,bioconda,5656678
44706,2017-08-27,4,bioconda,1400943
44707,2018-12-01,16,anaconda,577727198531
44708,2017-01-06,5,anaconda,122435380551
44709,2017-09-10,20,anaconda,162291093445
44710,2018-12-19,16,conda-forge,313079560810
44711,2018-11-15,2,conda-forge,262089874
44712,2018-03-05,23,bioconda,7155001
44713,2018-08-04,5,conda-forge,73869564
44714,2019-06-03,6,conda-forge,183577176473
44715,2018-04-06,16,anaconda,140917363461
44716,2018-10-13,13,anaconda,483095612712
44717,2018-07-28,14,conda-forge,115495694
44718,2019-04-23,18,anaconda,1499251890409
44719,2018-03-10,10,conda-forge,88631835
44720,2017-10-17,8,bioconda,3353534
44721,2018-02-06,16,anaconda,606747431666
44722,2017-09-08,14,conda-forge,124572557
44723,2019-07-13,14,anaconda,732497788529
44724,2018-12-28,7,bioconda,5267438
44725,2018-11-30,23,anaconda,809342123073
44726,2018-05-17,22,anaconda,520179535757
44727,2018-12-20,1,conda-forge,190926131253
44728,2019-01-26,0,anaconda,953717739790
44729,2019-08-11,3,pyviz,212678
44730,2017-08-19,19,conda-forge,72728651
44731,2019-05-21,23,pyviz,78109
44732,2019-03-12,12,pyviz,274056
44733,2018-03-09,20,bioconda,9356025
44734,2019-02-13,10,conda-forge,199801300282
44735,2019-03-28,11,bioconda,8161103
44736,2017-09-17,22,anaconda,127133945448
44737,2017-12-09,11,conda-forge,41453790
44738,2017-05-15,17,anaconda,338866379626
44739,2018-07-04,22,bioconda,2157388
44740,2019-05-27,14,anaconda,1197601932441
44741,2019-01-20,5,conda-forge,75926357657
44742,2019-01-13,17,conda-forge,104585946084
44743,2017-10-20,2,anaconda,304144456043
44744,2018-10-28,0,conda-forge,179155627
44745,2019-08-19,7,pyviz,119922
44746,2018-12-09,6,bioconda,3200235
44747,2018-11-17,20,pyviz,336456
44748,2019-08-07,5,anaconda,1199225543253
44749,2017-05-14,9,conda-forge,11143065
44750,2018-05-07,21,conda-forge,244397052
44751,2018-06-21,1,conda-forge,151411294
44752,2019-03-29,19,pyviz,47512
44753,2019-05-03,3,bioconda,3025681572
44754,2018-04-29,14,conda-forge,55564990
44755,2018-05-10,2,anaconda,532130387775
44756,2019-02-19,4,conda-forge,157733383413
44757,2019-07-03,7,anaconda,1293909711114
44758,2019-02-24,20,pyviz,145011
44759,2018-08-06,1,conda-forge,140774074
44760,2019-03-10,17,bioconda,5049625
44761,2019-01-10,20,conda-forge,155882496914
44762,2018-07-03,22,bioconda,3913324
44763,2018-06-06,6,bioconda,5973720
44764,2018-11-08,16,anaconda,1208081641021
44765,2019-04-13,11,anaconda,838222212447
44766,2018-11-27,6,bioconda,3008792
44767,2018-05-11,8,anaconda,563366091441
44768,2017-03-31,7,anaconda,252265726410
44769,2017-10-22,8,anaconda,181427719199
44770,2019-08-18,4,anaconda,603152803720
44771,2018-08-25,12,bioconda,5055107
44772,2016-11-13,2,anaconda,99087349025
44773,2018-06-13,1,anaconda,540261369049
44774,2017-03-29,19,bioconda,1440079
44775,2019-02-12,7,anaconda,1633417266221
44776,2019-01-26,2,anaconda,808063898841
44777,2017-08-06,8,bioconda,2210081
44778,2019-01-10,9,anaconda,1161282184224
44779,2017-12-31,19,conda-forge,35782721
44780,2017-06-07,4,anaconda,160153478550
44781,2019-04-05,19,anaconda,1611926271973
44782,2017-01-14,22,anaconda,100772935383
44783,2019-02-19,19,anaconda,1158876315671
44784,2017-10-21,5,conda-forge,53377740
44785,2019-08-09,9,conda-forge,252013733742
44786,2019-01-28,21,anaconda,325859655680
44787,2019-08-09,12,anaconda,1000225861136
44788,2018-04-13,2,conda-forge,76613435
44789,2018-11-09,1,pyviz,197163
44790,2019-08-10,10,pyviz,29584
44791,2017-07-03,22,conda-forge,82364506
44792,2018-02-27,16,bioconda,7744572
44793,2018-08-02,1,conda-forge,133489233
44794,2018-12-28,6,anaconda,928434375330
44795,2017-08-06,4,anaconda,115932426192
44796,2019-05-31,5,anaconda,1114730382803
44797,2019-03-25,22,conda-forge,254453610055
44798,2019-08-07,12,bioconda,9723654668
44799,2019-06-26,0,bioconda,5321822378
44800,2017-03-23,22,anaconda,233218068571
44801,2019-01-20,13,anaconda,581251539380
44802,2017-11-08,18,bioconda,5051410
44803,2018-05-21,3,bioconda,1866330
44804,2017-10-18,18,anaconda,420014859187
44805,2019-06-28,14,pyviz,400908
44806,2017-09-24,5,bioconda,3117013
44807,2018-07-11,8,bioconda,6310483
44808,2019-01-12,2,bioconda,4559101
44809,2018-05-12,23,conda-forge,75103266
44810,2018-01-14,15,anaconda,183440850136
44811,2019-07-12,12,bioconda,8292975727
44812,2019-07-06,16,anaconda,1190641832029
44813,2018-05-09,21,anaconda,632865424314
44814,2017-07-02,17,conda-forge,33818610
44815,2017-04-10,6,anaconda,147591417490
44816,2019-07-07,17,conda-forge,89364337952
44817,2018-07-31,21,conda-forge,267613295
44818,2017-04-05,1,conda-forge,42565990
44819,2018-09-04,7,anaconda,664693478444
44820,2019-03-20,3,anaconda,1301457380085
44821,2017-05-28,1,conda-forge,32779754
44822,2019-07-04,22,anaconda,868585006206
44823,2018-06-18,21,pyviz,265915
44824,2017-06-03,12,bioconda,826843
44825,2019-02-11,3,pyviz,174460
44826,2018-07-16,17,bioconda,11644005
44827,2017-12-29,17,anaconda,435333723023
44828,2017-07-11,20,conda-forge,131602831
44829,2019-04-22,5,conda-forge,101014060844
44830,2016-11-01,12,anaconda,117477217316
44831,2018-04-12,7,anaconda,651136547753
44832,2019-08-08,18,anaconda,1021674846469
44833,2019-05-22,12,conda-forge,273918449181
44834,2018-11-27,17,anaconda,1058964376775
44835,2018-11-01,10,bioconda,7587962
44836,2019-05-02,16,anaconda,1617522796242
44837,2019-04-30,14,pyviz,996133
44838,2018-05-22,12,bioconda,4486692
44839,2018-06-04,21,pyviz,213947
44840,2017-05-04,14,anaconda,520259808788
44841,2017-02-10,22,anaconda,351145210197
44842,2018-01-05,8,anaconda,665030235429
44843,2018-04-07,12,anaconda,89381905700
44844,2019-03-29,13,pyviz,1195427
44845,2018-01-06,2,conda-forge,43064258
44846,2018-03-12,23,anaconda,1003182478639
44847,2018-11-04,10,pyviz,32325
44848,2018-08-09,3,bioconda,4572984
44849,2018-02-22,20,conda-forge,205619677
44850,2019-02-11,8,conda-forge,181621276997
44851,2019-02-24,8,anaconda,740455050811
